city,city_ascii,lat,lng,country,«·≈”„,iso2,iso3,admin_name,capital,population,id
Cortez,Cortez,37.3505,-108.5766,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Colorado,,8736,1840018928
Cortland,Cortland,42.6004,-76.1784,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,New York,,26729,1840000419
Cortland,Cortland,41.332,-80.7195,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Ohio,,6768,1840007128
Cortlandt,Cortlandt,41.2553,-73.9019,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,New York,,42426,1840087347
Cortlandville,Cortlandville,42.5892,-76.1615,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,New York,,8180,1840087348
Corvallis,Corvallis,44.5697,-123.278,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Oregon,,67467,1840018611
Corydon,Corydon,38.213,-86.1257,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Indiana,,5645,1840009820
Cos Cob,Cos Cob,41.0513,-73.5931,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Connecticut,,6990,1840026281
Coshocton,Coshocton,40.2618,-81.848,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Ohio,,11347,1840003692
Costa Mesa,Costa Mesa,33.6667,-117.9135,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,113003,1840019326
Cotati,Cotati,38.3279,-122.7092,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,7410,1840018840
Coto de Caza,Coto de Caza,33.5961,-117.5862,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,15056,1840028363
Cottage Grove,Cottage Grove,44.8161,-92.9274,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Minnesota,,37604,1840006735
Cottage Grove,Cottage Grove,43.7961,-123.0573,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Oregon,,11892,1840018624
Cottage Grove,Cottage Grove,43.091,-89.2034,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Wisconsin,,7143,1840002910
Cottage Lake,Cottage Lake,47.7466,-122.0755,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Washington,,22677,1840037848
Cottleville,Cottleville,38.7513,-90.6582,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Missouri,,5608,1840007427
Cottonwood,Cottonwood,34.7192,-112.0014,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Arizona,,12253,1840019168
Cottonwood Heights,Cottonwood Heights,40.6137,-111.8144,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Utah,,33843,1840018746
Council Bluffs,Council Bluffs,41.2369,-95.8517,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Iowa,,62166,1840007117
Country Club,Country Club,25.9407,-80.3102,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,50431,1840029029
Country Club,Country Club,37.9687,-121.3408,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,9977,1840028364
Country Club Estates,Country Club Estates,31.2113,-81.4622,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Georgia,,8194,1840029452
Country Club Hills,Country Club Hills,41.5637,-87.725,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Illinois,,16482,1840007025
Country Homes,Country Homes,47.7478,-117.4196,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Washington,,6117,1840017334
Country Walk,Country Walk,25.6331,-80.4353,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,17496,1840028979
Countryside,Countryside,39.0518,-77.4124,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Virginia,,9701,1840024500
Countryside,Countryside,41.7741,-87.8752,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Illinois,,5933,1840007026
Covedale,Covedale,39.1267,-84.637,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Ohio,,6277,1840034226
Coventry,Coventry,41.6933,-71.6611,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Rhode Island,,34627,1840066132
Coventry,Coventry,41.7828,-72.3394,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Connecticut,,12433,1840034370
Covina,Covina,34.0903,-117.8817,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,47450,1840019241
Covington,Covington,39.0334,-84.5166,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Kentucky,,40341,1840014263
Covington,Covington,47.3668,-122.1044,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Washington,,21175,1840018425
Covington,Covington,33.6049,-83.8465,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Georgia,,14206,1840014808
Covington,Covington,30.4808,-90.1122,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Louisiana,,10564,1840015019
Covington,Covington,35.5661,-89.6482,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Tennessee,,8834,1840014547
Covington,Covington,37.7785,-79.9868,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Virginia,,7832,1840001688
Coweta,Coweta,35.968,-95.6543,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Oklahoma,,10032,1840019077
Coxsackie,Coxsackie,42.3465,-73.8624,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,New York,,8485,1840004651
Crafton,Crafton,40.4333,-80.0712,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Pennsylvania,,5770,1840001221
Craig,Craig,40.517,-107.5555,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Colorado,,9553,1840018741
Cranberry,Cranberry,40.7104,-80.1059,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Pennsylvania,,30875,1840147947
Cranford,Cranford,40.6564,-74.3036,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,New Jersey,,24014,1840081744
Cranston,Cranston,41.7658,-71.4857,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Rhode Island,,81456,1840003287
Crawford,Crawford,41.5685,-74.3168,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,New York,,9202,1840058024
Crawfordsville,Crawfordsville,40.0428,-86.8975,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Indiana,,18242,1840007261
Crawfordville,Crawfordville,30.1995,-84.3634,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,5164,1840025125
Cresaptown,Cresaptown,39.5912,-78.855,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Maryland,,5916,1840026620
Crescent City,Crescent City,41.7727,-124.1902,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,16849,1840018707
Cresskill,Cresskill,40.9405,-73.9596,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,New Jersey,,8668,1840003539
Cresson,Cresson,40.4626,-78.5866,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Pennsylvania,,10078,1840001105
Crest Hill,Crest Hill,41.5723,-88.1124,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Illinois,,20376,1840007088
Crestline,Crestline,34.2486,-117.289,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,8709,1840017796
Creston,Creston,41.0597,-94.365,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Iowa,,7713,1840000892
Crestview,Crestview,30.748,-86.5784,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,39072,1840015007
Crestwood,Crestwood,38.5569,-90.3782,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Missouri,,11834,1840007442
Crestwood,Crestwood,41.6454,-87.7396,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Illinois,,10706,1840011267
Crestwood,Crestwood,38.3356,-85.4839,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Kentucky,,5081,1840014284
Crestwood Village,Crestwood Village,39.9568,-74.3524,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,New Jersey,,8155,1840005527
Creswell,Creswell,43.9212,-123.016,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Oregon,,6959,1840018625
Crete,Crete,41.44,-87.6236,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Illinois,,8023,1840011484
Crete,Crete,40.6254,-96.9575,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Nebraska,,7007,1840007215
Creve Coeur,Creve Coeur,38.6621,-90.443,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Missouri,,18622,1840007443
Creve Coeur,Creve Coeur,40.6425,-89.5983,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Illinois,,5169,1840011987
Crockett,Crockett,31.3177,-95.4564,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Texas,,6385,1840019547
Crofton,Crofton,39.0144,-76.68,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Maryland,,29136,1840005909
Cromwell,Cromwell,41.6122,-72.6638,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Connecticut,,13910,1840034391
Crookston,Crookston,47.7747,-96.6062,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Minnesota,,7835,1840006604
Cross Lanes,Cross Lanes,38.4351,-81.7706,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,West Virginia,,9274,1840006190
Crossett,Crossett,33.128,-91.9631,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Arkansas,,6820,1840014838
Crosspointe,Crosspointe,38.7253,-77.2638,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Virginia,,5727,1840041713
Crossville,Crossville,35.9527,-85.0294,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Tennessee,,17825,1840014489
Croton-on-Hudson,Croton-on-Hudson,41.2005,-73.9002,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,New York,,8095,1840004951
Crowley,Crowley,32.5781,-97.3585,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Texas,,16460,1840019431
Crowley,Crowley,30.2175,-92.3752,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Louisiana,,14147,1840015041
Crown Point,Crown Point,41.4141,-87.3457,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Indiana,,30488,1840007091
Croydon,Croydon,40.0911,-74.8975,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Pennsylvania,,10034,1840005406
Crozet,Crozet,38.0645,-78.6962,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Virginia,,7159,1840006280
Crystal,Crystal,45.0377,-93.3599,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Minnesota,,22899,1840006745
Crystal City,Crystal City,28.6909,-99.8257,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Texas,,7255,1840019688
Crystal Lake,Crystal Lake,42.2333,-88.3351,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Illinois,,39829,1840006969
Crystal Lake,Crystal Lake,28.0371,-81.9063,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,6431,1840029030
Cudahy,Cudahy,33.9631,-118.183,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,23569,1840019242
Cudahy,Cudahy,42.9467,-87.8641,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Wisconsin,,18104,1840003045
Cuero,Cuero,29.1024,-97.2871,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Texas,,9749,1840019676
Cullman,Cullman,34.1777,-86.8407,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Alabama,,19920,1840001354
Cullowhee,Cullowhee,35.3107,-83.1815,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,North Carolina,,6377,1840013072
Culpeper,Culpeper,38.4705,-78.0001,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Virginia,,20485,1840006169
Culver City,Culver City,34.0058,-118.3968,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,39185,1840019243
Cumberland,Cumberland,39.6515,-78.7585,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Maryland,,47980,1840005621
Cumberland,Cumberland,41.9703,-71.4198,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Rhode Island,,34846,1840066127
Cumberland,Cumberland,43.7933,-70.258,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Maine,,7998,1840066197
Cumberland,Cumberland,39.8915,-79.9898,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Pennsylvania,,6295,1840142434
Cumberland,Cumberland,39.7844,-85.9458,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Indiana,,6017,1840009532
Cumberland Hill,Cumberland Hill,41.9736,-71.4605,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Rhode Island,,8249,1840003291
Cumming,Cumming,34.2064,-84.1337,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Georgia,,6547,1840014712
Cumru,Cumru,40.2811,-75.9544,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Pennsylvania,,15414,1840145303
Cupertino,Cupertino,37.3168,-122.0465,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,59276,1840018950
Cushing,Cushing,35.9798,-96.7602,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Oklahoma,,7615,1840019062
Cusseta,Cusseta,32.347,-84.787,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Georgia,,10907,1840029395
Cut Off,Cut Off,29.5164,-90.3291,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Louisiana,,5985,1840013113
Cutler,Cutler,36.5263,-119.2884,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,5214,1840019030
Cutler Bay,Cutler Bay,25.5765,-80.3356,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,43718,1840017276
Cutlerville,Cutlerville,42.8405,-85.6739,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Michigan,,16895,1840004308
Cuyahoga Falls,Cuyahoga Falls,41.1641,-81.5207,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Ohio,,49106,1840000795
Cynthiana,Cynthiana,38.386,-84.2993,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Kentucky,,6356,1840014283
Cypress,Cypress,33.8171,-118.0386,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,49006,1840019327
Cypress Gardens,Cypress Gardens,28.0036,-81.6857,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,10252,1840028660
Cypress Lake,Cypress Lake,26.5391,-81.9,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,12978,1840029032
Dacono,Dacono,40.062,-104.9484,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Colorado,,6034,1840018740
Dacula,Dacula,33.9816,-83.8951,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Georgia,,6350,1840014743
Dade City,Dade City,28.3568,-82.1942,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,7338,1840015101
Dahlonega,Dahlonega,34.5309,-83.9804,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Georgia,,7294,1840014672
Dakota Ridge,Dakota Ridge,39.6192,-105.1344,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Colorado,,34659,1840038683
Dale City,Dale City,38.6473,-77.3459,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Virginia,,72627,1840006094
Daleville,Daleville,31.2915,-85.7117,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Alabama,,5102,1840014955
Dalhart,Dalhart,36.0579,-102.5123,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Texas,,8310,1840019052
Dallas,Dallas,32.7936,-96.7662,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Texas,,5743938,1840019440
Dallas,Dallas,44.9222,-123.3131,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Oregon,,17859,1840018590
Dallas,Dallas,33.9153,-84.8416,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Georgia,,13981,1840014757
Dallas,Dallas,41.3604,-75.9662,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Pennsylvania,,9208,1840000745
Dalton,Dalton,34.769,-84.9712,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Georgia,,86628,1840014651
Dalton,Dalton,42.4795,-73.1533,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Massachusetts,,6610,1840053646
Daly City,Daly City,37.6862,-122.4685,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,106280,1840018926
Damascus,Damascus,39.2737,-77.2006,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Maryland,,15250,1840005832
Damascus,Damascus,45.4233,-122.4437,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Oregon,,11161,1840018571
Dana Point,Dana Point,33.4733,-117.6968,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,33577,1840019328
Danbury,Danbury,41.4016,-73.471,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Connecticut,,176030,1840004837
Dandridge,Dandridge,36.0285,-83.4308,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Tennessee,,5647,1840016168
Dania Beach,Dania Beach,26.0594,-80.1637,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,32271,1840015135
Danvers,Danvers,42.574,-70.9494,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Massachusetts,,27586,1840053528
Danville,Danville,40.1423,-87.6114,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Illinois,,47059,1840007235
Danville,Danville,36.5831,-79.4087,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Virginia,,45890,1840003878
Danville,Danville,37.8121,-121.9698,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,44510,1840021532
Danville,Danville,37.6418,-84.7777,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Kentucky,,19529,1840014354
Danville,Danville,39.7603,-86.5076,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Indiana,,10126,1840009539
Daphne,Daphne,30.6286,-87.8866,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Alabama,,71484,1840006178
Darby,Darby,39.921,-75.2611,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Pennsylvania,,10702,1840000695
Dardenne Prairie,Dardenne Prairie,38.7566,-90.732,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Missouri,,13348,1840007428
Darien,Darien,41.0786,-73.4819,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Connecticut,,21742,1840034409
Darien,Darien,41.7447,-87.9823,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Illinois,,21628,1840007045
Darlington,Darlington,34.3015,-79.867,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,South Carolina,,5940,1840014693
Darnestown,Darnestown,39.096,-77.3033,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Maryland,,6462,1840005833
Dartmouth,Dartmouth,41.6138,-70.9973,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Massachusetts,,34204,1840070232
Davenport,Davenport,41.5563,-90.6052,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Iowa,,285362,1840007081
Davenport,Davenport,28.1588,-81.6084,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,6005,1840015104
Davidson,Davidson,35.4846,-80.8252,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,North Carolina,,13054,1840016353
Davie,Davie,26.0789,-80.287,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,106306,1840017272
Davis,Davis,38.5552,-121.7365,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,California,,76997,1840018833
Dayton,Dayton,39.7797,-84.1998,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Ohio,,718353,1840034249
Dayton,Dayton,30.0292,-94.9038,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Texas,,13987,1840019599
Dayton,Dayton,35.4912,-85.012,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Tennessee,,10410,1840014525
Dayton,Dayton,39.258,-119.5677,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Nevada,,9363,1840018796
Dayton,Dayton,40.3815,-74.5137,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,New Jersey,,7576,1840005414
Dayton,Dayton,45.1906,-93.4758,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Minnesota,,6686,1840006750
Dayton,Dayton,39.1127,-84.464,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Kentucky,,5609,1840014259
Daytona Beach,Daytona Beach,29.1994,-81.0982,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,69186,1840015068
De Motte,De Motte,41.1988,-87.1973,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Indiana,,5073,1840030064
De Pere,De Pere,44.4309,-88.0785,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Wisconsin,,24970,1840002348
De Queen,De Queen,34.0426,-94.342,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Arkansas,,6534,1840014735
De Soto,De Soto,38.141,-90.5609,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Missouri,,7141,1840007509
De Soto,De Soto,38.9686,-94.9548,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Kansas,,6512,1840001633
De Witt,De Witt,43.0503,-76.0712,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,New York,,25269,1840087377
Dearborn,Dearborn,42.3127,-83.2129,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Michigan,,93932,1840003969
Dearborn Heights,Dearborn Heights,42.3164,-83.2769,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Michigan,,55353,1840003970
DeBary,DeBary,28.8815,-81.324,United States,«·Ê·«Ì«  «·„ Õœ…,US,USA,Florida,,21305,1840015070
